"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Poland","POL","CO2 emissions (kt)","EN.ATM.CO2E.KT","199767.159","207434.856","216815.042","231219.018","243114.766","247221.806","252678.302","259282.569","276073.762","293653.36","304441.674","313246.141","329952.993","336128.221","346876.198","375559.472","399035.606","419024.423","432056.941","442489.556","464575.897","410062.275","422211.046","422339.391","433894.108","445899.866","453369.545","465353.301","445976.873","423787.856","368423.49","361643.207","354745.58","353253.111","333972.025","344213.956","355754.005","349523.772","325431.582","315721.366","299289.539","301284.387","294834.134","302252.475","304416.005","302538.501","318940.992","314272.901","314848.62","297617.387","316264.082","316997.482","299960.6","302333.149","","","",
"Pre-demographic dividend","PRE","CO2 emissions (kt)","EN.ATM.CO2E.KT","29520.146035725","31489.2612396246","32844.841601046","35369.7758640124","38677.0258248487","56738.5377877887","67845.8246387281","59543.4460316706","57393.8901812191","71366.0032091539","84937.4150593912","104223.499780341","116214.576144706","128744.913907095","143705.672831404","129928.293086089","150210.513445053","141383.852923251","141065.538903585","176821.565489144","171874.59113645","154397.279021368","152569.782061402","154827.939165622","165485.841518209","172196.650026936","172627.31017119","170043.349305665","200174.579920182","180974.627228083","143836.74331009","137826.225644629","178293.299721248","179469.189158603","173151.592085934","175934.804688697","176780.627181959","172134.192604438","174168.6378966","181408.431308086","218520.290483794","240336.263145257","263111.261355647","261045.80804951","304862.393923398","314747.594009063","300582.893548094","269846.273665046","308346.917666485","309661.972469313","344555.502873164","383264.178142847","420368.040771791","439404.98601243","","","",
"Puerto Rico","PRI","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59115.707","64531.866","69661.999","72225.232","69229.293","70751.098","72357.244","75573.203","76900.657","64227.505","71132.466","70677.758","66600.054","48133.042","49112.131","50091.22","","","",
"Portugal","PRT","CO2 emissions (kt)","EN.ATM.CO2E.KT","8225.081","9090.493","9303.179","10025.578","11023.002","11598.721","11851.744","12409.128","13010.516","14612.995","15258.387","16406.158","18349.668","20003.485","20714.883","21356.608","22423.705","22728.066","22742.734","25030.942","26985.453","27227.475","29255.326","30179.41","29064.642","27407.158","30520.441","31536.2","32925.993","41209.746","42320.847","43992.999","48279.722","46926.599","47659.999","51869.715","50586.265","53072.491","57817.589","64425.523","62731.369","62757.038","66790.738","61216.898","63145.74","65279.934","59816.104","60149.801","55624.723","54176.258","48136.709","47623.329","46061.187","46262.872","","","",
"Paraguay","PRY","CO2 emissions (kt)","EN.ATM.CO2E.KT","304.361","363.033","392.369","410.704","432.706","550.05","513.38","487.711","590.387","520.714","744.401","634.391","715.065","869.079","953.42","839.743","1034.094","1158.772","1459.466","1331.121","1492.469","1389.793","1367.791","1415.462","1496.136","1551.141","1664.818","1892.172","2163.53","2244.204","2163.53","2134.194","2530.23","2867.594","3432.312","3964.027","3751.341","4195.048","4503.076","4503.076","3689.002","3821.014","3898.021","4070.37","4088.705","3832.015","3986.029","4136.376","4451.738","4517.744","5097.13","5320.817","5207.14","4972.452","","","",
"West Bank and Gaza","PSE","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","396.036","601.388","649.059","792.072","1349.456","1155.105","1279.783","1866.503","2742.916","2266.206","2324.878","2053.52","2090.19","2035.185","2247.871","2200.2","2438.555","","","",
"Pacific island small states","PSS","CO2 emissions (kt)","EN.ATM.CO2E.KT","322.84577738605","346.938745847696","431.329251594433","452.267564778628","707.714985625817","619.750411141252","623.74880089055","715.711765124413","759.694052366696","831.665067854067","959.613539831616","1083.56362205987","1123.54751955285","1211.51209403742","1287.48149927408","1263.49116077829","999.5974373246","1447.41708924602","1331.46378651637","1539.38005347988","1539.38005347988","1887.23996166884","1611.35106896725","1503.3945457362","1359.45251476146","1439.42030974742","1439.42030974742","1303.47505827128","1443.41869949672","1583.36234072217","1759.2914896913","1631.13118249524","1514.62181231701","1568.99285173352","1623.36389115002","1701.03680460218","1743.75690700086","1592.29472576916","1551.65611327853","1714.21056324105","1788.09894958764","2146.45762336864","1861.98733593424","1913.70920637686","2172.31855858995","2405.06697558173","2423.53907216838","2342.26184718712","1632.93333825979","2286.84555742717","2804.06426185335","2837.31403570932","2933.3689379599","3062.67361406644","","","",
"Post-demographic dividend","PST","CO2 emissions (kt)","EN.ATM.CO2E.KT","5833892.78712584","5949282.86123436","6218605.27567593","6564091.62703571","6893901.55164176","7196220.7401816","7518744.80872927","7851347.20644553","8266912.7966435","8774003.11776001","9532017.094066","9684546.62216158","10156470.194","10665677.8848374","10398832.3107526","10030497.655075","10529745.3790264","10720896.0815349","10994207.7432768","11267826.2701956","10933115.2703349","10538065.8091099","10134634.5447661","10095943.2297413","10354678.7955782","10436642.4843407","10412202.864891","10724521.4744111","11126264.9802817","11430657.7006601","11227061.4233323","11290477.3040425","11371455.008","11390101.703","11417523.529","11522275.051","11797853.768","11832737.939","11811803.036","11955091.061","12261135.214","12209217.828","12269121.94","12441826.639","12572038.142","12545074.691","12461096.724","12530751.389","12289712.145","11480082.549","11858703.966","11630524.891","11434905.109","11442107.097","","","",
"French Polynesia","PYF","CO2 emissions (kt)","EN.ATM.CO2E.KT","36.67","58.672","47.671","66.006","66.006","84.341","121.011","139.346","154.014","161.348","194.351","227.354","216.353","209.019","216.353","212.686","264.024","275.025","311.695","282.359","293.36","330.03","337.364","421.705","458.375","586.72","605.055","608.722","572.052","542.716","498.712","473.043","429.039","425.372","440.04","429.039","432.706","451.041","447.374","495.045","568.385","678.395","707.731","770.07","762.736","821.408","825.075","817.741","843.41","847.077","858.078","832.409","814.074","821.408","","","",
"Qatar","QAT","CO2 emissions (kt)","EN.ATM.CO2E.KT","176.016","161.348","190.684","6138.558","6274.237","6292.572","6277.904","6688.608","7080.977","7172.652","7568.688","9152.832","10784.647","12467.8","10487.62","10956.996","10384.944","9926.569","10531.624","14359.972","13098.524","12860.169","12354.123","11268.691","12332.121","12405.461","13296.542","11499.712","11928.751","14326.969","11774.737","17674.94","26802.103","30722.126","30223.414","31789.223","32298.936","37495.075","32401.612","31407.855","34730.157","41396.763","40905.385","41521.441","42944.237","50956.632","63475.77","63277.752","64843.561","69221.959","72617.601","80435.645","94124.556","85023.062","","","",
"Romania","ROU","CO2 emissions (kt)","EN.ATM.CO2E.KT","53450.192","55775.07","63879.14","69529.987","72115.222","78723.156","84183.319","92129.708","100189.774","111649.149","120112.585","125829.438","132422.704","144960.177","150944.721","162257.416","174765.553","178399.55","193903.626","196074.49","196617.206","198153.679","195773.796","200562.898","189272.205","194343.666","202147.042","212165.286","212777.675","214141.799","158861.774","137530.835","123262.538","120699.305","115415.158","127101.887","126691.183","114447.07","102232.293","89639.815","90681.243","96632.784","97237.839","101062.52","96904.142","96456.768","103350.728","101627.238","95664.696","81363.396","79287.874","84872.715","81722.762","70736.43","","","",
"Russian Federation","RUS","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2078668.286","1938445.873","1698378.384","1631473.969","1612966.62","1526011.049","1495505.276","1531130.181","1557899.281","1557506.912","1557085.207","1604242.827","1602115.967","1615089.813","1669262.404","1666886.188","1714978.893","1574045.082","1675026.928","1768073.386","1835608.525","1789074.295","","","",
"Rwanda","RWA","CO2 emissions (kt)","EN.ATM.CO2E.KT","106.343","139.346","84.341","84.341","36.67","47.671","44.004","40.337","55.005","58.672","58.672","62.339","66.006","69.673","73.34","176.016","267.691","267.691","289.693","297.027","495.045","601.388","608.722","696.73","634.391","616.056","597.721","616.056","696.73","689.396","542.716","487.711","487.711","495.045","473.043","462.042","480.377","498.712","487.711","509.713","528.048","531.715","531.715","520.714","528.048","528.048","528.048","557.384","542.716","575.719","590.387","663.727","737.067","799.406","","","",
"South Asia","SAS","CO2 emissions (kt)","EN.ATM.CO2E.KT","139487.691739442","150116.494622559","165280.303006033","178494.691469747","175458.953579434","192549.860280533","198885.475019752","201136.236568329","219942.186366774","223580.607514722","228245.822360865","237639.343483893","245637.662","254691.485","263356.606","285677.635","297283.69","314921.96","321225.533","338423.763","359501.679","387715.577","402746.61","435192.226","447627.023","492357.089","526174.163","562132.765","606881.166","660778.732","710642.598","750290.202","797983.204","827348.54","877469.096","928543.072","1012117.669","1049678.75","1069733.573","1134852.159","1181100.363","1197088.483","1217627.35","1269995.777","1340519.521","1416188.066","1510675.655","1629325.107","1798120.784","1976865.032","1969681.379","2107047.199","2293466.478","2302798.993","","","",
"Saudi Arabia","SAU","CO2 emissions (kt)","EN.ATM.CO2E.KT","2676.91","3571.658","6255.902","6945.298","7047.974","4220.717","6413.583","25507.652","29104.979","35302.209","45291.117","59808.77","70344.061","95136.648","98788.98","83336.242","101550.231","118176.409","115132.799","138135.89","169404.399","175491.619","158091.704","161050.973","155715.488","172653.361","204878.957","190706.002","202554.079","203738.52","217948.145","267768.007","285534.622","313818.193","309018.09","236253.809","258750.854","216239.323","207680.545","226459.252","296935.325","297214.017","326407.004","327272.416","395834.315","397642.146","432739.003","387777.916","430175.77","468767.278","520552.652","500728.85","565997.783","541428.883","","","",
"Sudan","SDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","1360.457","1386.126","1485.135","1679.486","1859.169","2427.554","2643.907","3186.623","3105.949","4184.047","4855.108","4983.453","5379.489","5427.16","5683.85","4239.052","3755.008","3806.346","3439.646","3571.658","3747.674","3641.331","3828.348","3909.022","3505.652","4074.037","4250.053","3351.638","4847.774","3758.675","5221.808","4891.778","4378.398","3021.608","4147.377","4297.724","4433.403","5419.826","4697.427","5093.463","5533.503","6369.579","8118.738","9072.158","11463.042","10982.665","12013.092","14125.284","14913.689","15562.748","15940.449","15658.09","14660.666","15445.404","","","",
"Senegal","SEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","828.742","814.074","814.074","861.745","924.084","1694.154","1719.823","700.397","-80.674","491.378","1309.119","1353.123","1455.799","1551.141","1851.835","2581.568","1774.828","2244.204","2629.239","2900.597","3351.638","3296.633","3054.611","2632.906","3307.634","2676.91","2662.242","2453.223","2742.916","3696.336","3182.956","3424.978","3479.983","3593.66","3901.688","3494.651","3740.34","3263.63","3428.645","3700.003","3938.358","4330.727","4510.41","4976.119","5232.809","5812.195","4730.43","5181.471","5093.463","4583.75","7744.704","8368.094","7913.386","8423.099","","","",
"Singapore","SGP","CO2 emissions (kt)","EN.ATM.CO2E.KT","1393.46","2093.857","2577.901","3399.309","3703.67","2530.23","674.728","3058.278","5419.826","7205.655","18210.322","16593.175","22240.355","21220.929","21968.997","24543.231","30036.397","28309.24","33164.348","36123.617","31433.524","26849.774","29750.371","34997.848","33402.703","33417.371","35027.184","32599.63","36105.282","41888.141","46941.267","47425.311","50267.236","54627.299","65367.942","47109.949","55305.694","69240.294","57293.208","50069.218","49005.788","49541.17","47230.96","31132.83","28474.255","30359.093","30799.133","19926.478","36134.618","37018.365","43945.328","38327.484","54627.299","50556.929","","","",
"Solomon Islands","SLB","CO2 emissions (kt)","EN.ATM.CO2E.KT","11.001","14.668","14.668","14.668","18.335","25.669","25.669","33.003","36.67","36.67","40.337","47.671","55.005","66.006","66.006","58.672","62.339","80.674","62.339","110.01","102.676","135.679","121.011","143.013","143.013","150.347","154.014","161.348","157.681","161.348","146.68","146.68","143.013","143.013","139.346","143.013","143.013","143.013","143.013","146.68","146.68","154.014","154.014","161.348","161.348","161.348","161.348","176.016","183.35","190.684","194.351","198.018","198.018","198.018","","","",
"Sierra Leone","SLE","CO2 emissions (kt)","EN.ATM.CO2E.KT","715.065","289.693","326.363","370.367","304.361","282.359","300.694","253.023","385.035","1107.434","872.746","803.073","678.395","539.049","520.714","524.381","451.041","513.38","711.398","678.395","608.722","693.063","553.717","689.396","616.056","663.727","674.728","498.712","458.375","374.034","487.711","546.383","447.374","447.374","513.38","399.703","473.043","443.707","414.371","366.7","425.372","568.385","608.722","652.726","641.725","546.383","733.4","641.725","663.727","652.726","726.066","898.415","1030.427","1191.775","","","",
"El Salvador","SLV","CO2 emissions (kt)","EN.ATM.CO2E.KT","619.723","583.053","649.059","1125.769","1232.112","1041.428","1305.452","1158.772","1261.448","1191.775","1430.13","1510.804","1679.486","1969.179","1972.846","2108.525","2211.201","2288.208","2390.884","2390.884","2134.194","1833.5","1767.494","1903.173","1606.146","1987.514","1991.181","2449.556","2471.558","2588.902","2511.895","3171.955","3318.635","3795.345","4594.751","5027.457","4569.082","5474.831","5812.195","5698.518","5742.522","5947.874","6039.549","6552.929","6365.912","6453.92","6846.289","6978.301","6545.595","6442.919","6351.244","6648.271","7198.321","6358.578","","","",
"San Marino","SMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","CO2 emissions (kt)","EN.ATM.CO2E.KT","84.341","88.008","106.343","102.676","135.679","132.012","139.346","227.354","154.014","161.348","216.353","187.017","234.688","264.024","330.03","502.379","480.377","799.406","557.384","487.711","814.074","275.025","718.732","935.085","715.065","858.078","924.084","993.757","1008.425","957.087","18.335","3.667","11.001","11.001","11.001","11.001","","","","","517.047","502.379","586.72","594.054","594.054","594.054","594.054","608.722","601.388","597.721","612.389","575.719","638.058","623.39","","","",
"Serbia","SRB","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54007.576","52456.435","52100.736","46182.198","45925.508","49192.805","44062.672","44869.412","","","",
"Sub-Saharan Africa (excluding high income)","SSA","CO2 emissions (kt)","EN.ATM.CO2E.KT","126036.771846894","131826.41912009","136449.633425514","143050.261735969","157021.133555479","174287.653123623","177833.987853891","184885.723755105","188949.309825884","205114.344525026","226150.472783371","260300.224955108","274433.466618861","291613.000140829","309514.394070696","300532.069201293","316104.160990212","318719.974736355","324085.555706396","365458.575682738","378269.737457946","403892.061008364","426225.082493929","433012.058700139","464632.521309992","476334.845963791","482381.357112416","474894.846077934","505570.192483633","481131.124653377","444022.290385542","457766.138659278","461315.578630351","471405.810497804","474207.412487551","495798.925563669","510876.929172518","521539.231724489","520462.231466714","526872.239897471","566156.752748308","569143.594347663","573826.071488515","615649.274603957","681608.384059528","659735.798682884","693645.202822913","719761.256628324","754973.871845685","746354.907675144","747062.047776765","763566.919886848","775277.308061857","783611.556679034","","","",
"South Sudan","SSD","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1331.121","1448.465","","","",
"Sub-Saharan Africa","SSF","CO2 emissions (kt)","EN.ATM.CO2E.KT","126041.858996179","131831.739953558","136455.140863106","143056.035590901","157026.704342648","174293.018105146","177839.310565418","184890.962414542","188954.500050026","205119.342072502","226177.54672379","260330.613041076","274474.849810743","291657.899676887","309566.522242014","300588.025202818","316182.256902474","318801.76039008","324159.835705638","365577.013717777","378361.9767624","403987.716136185","426305.588179739","433107.367121989","464727.453255055","476481.730978561","482543.053679286","475093.840636406","505765.100932341","481363.532932736","444169.560117236","457935.568447013","461484.96627042","471586.239950243","474406.411386451","495993.971618392","511108.945595501","521878.828773294","520894.684276013","527382.610452429","566729.821579573","569779.708405494","574365.669618192","616199.579547941","682347.246619123","660426.648848395","694380.214171455","720403.506141336","755667.676864501","747096.909911837","747752.212611889","764164.398314334","775982.060566129","784257.123000259","","","",
"Small states","SST","CO2 emissions (kt)","EN.ATM.CO2E.KT","12919.3225367398","17932.8607218833","21926.7643210525","21931.4246322791","29282.2717159104","30774.9839949015","30537.8241001086","35676.2884872899","38540.8080008679","39029.0783725005","60010.7537706564","68338.6059326932","75610.4510598351","90966.7905177706","84013.6779787054","86128.4281159211","90687.9223678081","98756.5075067234","104161.901813497","107392.124550562","106434.677235691","92054.3763026244","92547.0433675582","84055.5082011997","87615.7249157211","94145.8874273432","90232.4377228693","91980.0114626344","94587.4286647839","104431.47435846","104812.594163409","117543.31988638","128955.472996177","129925.826542215","131825.161971476","134536.886416025","139362.326724424","145598.16462881","141286.567416375","141839.14351945","149161.716640482","157623.27315765","160544.032559622","168005.520471487","174062.581368235","182905.965380536","212933.543715121","227877.347113478","232621.645554958","225118.434432835","241075.189749986","250917.398939144","261923.581969533","257234.535450897","","","",
"Sao Tome and Principe","STP","CO2 emissions (kt)","EN.ATM.CO2E.KT","11.001","11.001","11.001","7.334","11.001","11.001","11.001","11.001","14.668","14.668","14.668","11.001","11.001","14.668","18.335","18.335","29.336","29.336","33.003","33.003","40.337","44.004","47.671","55.005","51.338","55.005","51.338","51.338","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","47.671","51.338","58.672","66.006","73.34","77.007","84.341","84.341","84.341","91.675","99.009","102.676","113.677","113.677","","","",
"Suriname","SUR","CO2 emissions (kt)","EN.ATM.CO2E.KT","432.706","429.039","495.045","531.715","605.055","795.739","1096.433","1334.788","1452.132","1521.805","1609.813","1716.156","1745.492","2108.525","1602.479","2020.517","1998.515","1899.506","2394.551","2295.542","2372.549","2031.518","1873.837","1375.125","1554.808","1598.812","1760.16","1760.16","1877.504","1855.502","1811.498","2101.191","2112.192","2156.196","2163.53","2181.865","2203.867","2214.868","2229.536","2225.869","2299.209","2471.558","1690.487","1690.487","1668.485","1686.82","1822.499","1888.505","1983.847","2060.854","2625.572","2170.864","2508.228","2101.191","","","",
"Slovak Republic","SVK","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44183.683","42881.898","40421.341","42115.495","41312.422","41048.398","40480.013","39240.567","35885.262","39357.911","39251.568","39493.59","38749.189","39357.911","39104.888","36780.01","37711.428","34037.094","36240.961","34524.805","32764.645","33677.728","","","",
"Slovenia","SVN","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12478.801","13164.53","13340.546","14403.976","14954.026","15859.775","15192.381","15276.722","14396.642","15163.045","15419.735","15511.41","15746.098","15867.109","16252.144","16244.81","17355.911","15273.055","15423.402","15192.381","14928.357","14440.646","","","",
"Sweden","SWE","CO2 emissions (kt)","EN.ATM.CO2E.KT","49222.141","48851.774","51326.999","55371.7","60432.16","62628.693","72591.932","69001.939","77685.395","86467.86","92379.064","84590.356","84781.04","87366.275","79889.262","80824.347","88308.694","85804.133","79533.563","84927.72","71759.523","69430.978","62291.329","58297.966","57333.545","62394.005","62038.306","59717.095","57443.555","55533.048","51946.722","51525.017","51026.305","51756.038","54894.99","55155.347","55910.749","52148.407","52977.149","51106.979","49350.486","51125.314","57425.22","54781.313","54520.956","51561.687","49570.506","48059.702","49123.132","43065.248","52023.729","51734.036","47047.61","44326.696","","","",
"Swaziland","SWZ","CO2 emissions (kt)","EN.ATM.CO2E.KT","33.003","3.667","","","11.001","80.674","201.685","227.354","278.692","304.361","366.7","399.703","381.368","370.367","311.695","337.364","333.697","341.031","440.04","447.374","465.709","436.373","436.373","271.358","333.697","440.04","458.375","436.373","436.373","436.373","425.372","326.363","264.024","132.012","484.044","454.708","341.031","1202.776","1213.777","1239.446","1188.108","1144.104","1125.769","1041.428","1030.427","1019.426","1015.759","1063.43","1096.433","1045.095","1037.761","1048.762","1206.443","1089.099","","","",
"Sint Maarten (Dutch part)","SXM","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","744.401","762.736","","","",
"Seychelles","SYC","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","7.334","7.334","7.334","7.334","7.334","7.334","7.334","29.336","33.003","44.004","47.671","55.005","58.672","80.674","84.341","77.007","121.011","95.342","99.009","84.341","99.009","99.009","150.347","165.015","201.685","198.018","234.688","150.347","172.349","172.349","183.35","201.685","198.018","234.688","341.031","432.706","509.713","572.052","634.391","539.049","550.05","737.067","689.396","733.4","641.725","693.063","740.734","689.396","597.721","704.064","645.392","","","",
"Syrian Arab Republic","SYR","CO2 emissions (kt)","EN.ATM.CO2E.KT","3223.293","3065.612","3204.958","3611.995","4367.397","3678.001","4917.447","4609.419","5962.542","7242.325","6659.272","8885.141","7766.706","7895.051","9666.212","11184.35","13758.584","14664.333","15221.717","22548.383","20802.891","26637.088","24488.226","27960.875","33091.008","29651.362","31352.85","36226.293","36945.025","34565.142","37359.396","42529.866","42918.568","45665.151","46647.907","41664.454","42804.891","40960.39","50274.57","52372.094","51040.973","48778.434","39064.551","54275.267","51103.312","50626.602","53582.204","66468.042","67681.819","61737.612","61605.6","56908.173","43820.65","36064.945","","","",
"Turks and Caicos Islands","TCA","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.001","11.001","11.001","14.668","14.668","14.668","14.668","99.009","102.676","102.676","121.011","143.013","165.015","179.683","179.683","190.684","190.684","198.018","198.018","","","",
"Chad","TCD","CO2 emissions (kt)","EN.ATM.CO2E.KT","55.005","51.338","84.341","91.675","99.009","106.343","84.341","117.344","124.678","161.348","124.678","150.347","121.011","161.348","150.347","183.35","183.35","198.018","194.351","201.685","209.019","209.019","205.352","205.352","216.353","179.683","187.017","198.018","66.006","102.676","146.68","69.673","88.008","99.009","102.676","102.676","106.343","113.677","113.677","121.011","176.016","172.349","168.682","381.368","377.701","399.703","407.037","462.042","509.713","491.378","517.047","539.049","542.716","608.722","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","CO2 emissions (kt)","EN.ATM.CO2E.KT","840228.838571916","613886.621443925","502159.703726012","499237.027855978","506010.627417014","550362.60205315","607254.502952184","527366.524432514","576139.531336128","695335.929131143","901253.148739493","1014370.49476651","1075335.40837822","1127066.10324147","1143836.58868098","1309524.4373923","1371926.92596405","1513021.97446603","1681551.96754989","1723384.66543059","1700181.76550149","1689454.96254707","1823952.5688217","1923999.7180181","2073375.49167258","2241901.81747338","2353368.8861228","2509375.10755218","2692409.20514363","2744348.93514138","2840816.81606992","3019898.24445398","3175234.41350958","3406559.07963778","3613859.77760215","3937998.15312712","4140318.76427017","4196856.31841178","3952836.54189149","3984619.76757003","4127679.1210886","4270137.06131408","4511567.82695066","5402500.4195212","6229117.0943566","6758272.19128908","7386480.91555845","7822504.62742226","8281817.60284362","8783690.04808847","9987537.05380544","11113261.799905","11455299.7103234","11590887.8885694","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4135245.37719382","3827807.16339401","3374702.16957072","3295086.88940552","3241881.74676355","3052328.8511189","2993055.50483549","2986852.78436456","3011219.01339526","3015336.7230091","3026157.85462587","3151224.87684437","3182914.79992509","3201545.38080949","3328300.5479906","3366632.83599616","3375493.15977857","3082173.09605498","3351689.30484076","3502388.27782973","3549669.05204339","3466021.27723031","","","",
"Togo","TGO","CO2 emissions (kt)","EN.ATM.CO2E.KT","66.006","91.675","88.008","106.343","132.012","132.012","179.683","198.018","194.351","242.022","275.025","315.362","399.703","403.37","377.701","311.695","322.696","462.042","355.699","1382.459","718.732","627.057","733.4","546.383","608.722","550.05","707.731","766.403","792.072","836.076","773.737","843.41","836.076","865.412","832.409","953.42","1059.763","986.423","1166.106","1536.473","1360.457","1162.439","1232.112","1463.133","1397.127","1338.455","1221.111","1408.128","1683.153","2783.253","2610.904","2409.219","2163.53","2229.536","","","",
"Thailand","THA","CO2 emissions (kt)","EN.ATM.CO2E.KT","3714.671","4147.377","5034.791","5570.173","7480.68","7451.344","9479.195","12167.106","17099.221","14561.657","15375.731","19248.083","21836.985","24455.223","24246.204","24407.552","28778.616","32159.59","35067.521","36736.006","40135.315","38048.792","37909.446","42452.859","45973.179","48672.091","49702.518","56944.843","67003.424","78891.838","90805.921","99782.737","109778.979","124949.358","139158.983","161153.649","180255.052","185916.9","164347.606","176126.01","181270.811","194600.356","208322.27","224574.414","243188.106","247467.495","255021.515","255303.874","255358.879","270419.248","288589.233","290342.059","305222.745","303117.887","","","",
"Tajikistan","TJK","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7220.323","5170.47","2354.214","2449.556","2827.257","2152.529","2497.227","2519.229","2236.87","2291.875","1881.171","2075.522","2563.233","2442.222","2658.575","3234.294","2904.264","2453.223","2544.898","2350.547","3054.611","3586.326","","","",
"Turkmenistan","TKM","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33028.669","28316.574","33534.715","34000.424","30670.788","30623.117","32093.584","37678.425","37539.079","38074.461","39966.633","44601.721","46541.564","48338.394","49511.834","56042.761","56831.166","50340.576","57289.541","62592.023","64993.908","66893.414","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","CO2 emissions (kt)","EN.ATM.CO2E.KT","272601.113","280400.822","295981.905","297430.37","321493.224","332952.599","350821.89","376630.236","402717.274","435848.619","480670.36","502936.384","528114.006","576038.029","611178.89","618010.511","650683.481","676550.499","733675.025","786828.19","827968.263","823083.819","844455.095","812640.203","816695.905","841580.167","874033.117","918909.863","939771.426","996606.259","955502.856","979738.059","996089.212","1030287.654","1075329.415","1092868.676","1143341.264","1204572.83","1277102.423","1306647.442","1288723.146","1320028.325","1328308.411","1352176.914","1367006.262","1432344.868","1485490.699","1524786.271","1604059.477","1559725.447","1645566.25","1686313.954","1765748.508","1810111.874","","","",
"Timor-Leste","TLS","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.348","161.348","176.016","176.016","179.683","183.35","201.685","227.354","234.688","245.689","293.36","440.04","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","CO2 emissions (kt)","EN.ATM.CO2E.KT","84157.65","84594.023","87729.308","95936.054","108249.84","127530.926","151579.112","154204.684","196389.852","200067.853","210731.489","224380.063","234647.663","271589.021","280334.816","286356.03","340026.242","353586.808","376322.208","392438.673","365937.264","340326.936","364961.842","407088.338","439812.646","458657.359","469038.636","498748.67","536434.429","552396.88","556936.626","588626.84","611142.22","642469.401","686664.085","714793.642","721746.274","712971.143","800179.737","866053.725","871898.923","897949.291","902364.359","965880.466","1024134.428","1085743.695","1122142.337","1169402.633","1246266.62","1289610.56","1311062.51","1333709.902","1396184.581","1378692.991","","","",
"Tonga","TON","CO2 emissions (kt)","EN.ATM.CO2E.KT","11.001","11.001","11.001","11.001","11.001","11.001","11.001","14.668","14.668","11.001","25.669","18.335","22.002","25.669","22.002","33.003","29.336","29.336","36.67","40.337","40.337","47.671","44.004","47.671","47.671","47.671","47.671","55.005","69.673","69.673","77.007","95.342","69.673","84.341","91.675","95.342","77.007","99.009","88.008","110.01","95.342","88.008","102.676","117.344","110.01","113.677","128.345","113.677","121.011","132.012","117.344","102.676","179.683","209.019","","","",
